ID_Pedido;Unidades;Precio Unitario;Total Venta;Línea de Producto;Código de Producto;País;Territorio
16;39;100;4472,52;Planes;S700_2466;France;EMEA
8;45;100;4576,95;Planes;S700_2466;Norway;EMEA
4;24;100;2441,04;Planes;S700_2466;Germany;EMEA
14;35;88,75;3106,25;Planes;S700_2466;USA;NA
6;23;100;2706,41;Planes;S700_2466;UK;EMEA
10;37;100;4021,53;Planes;S700_2466;Italy;EMEA
7;55;87,75;4826,25;Planes;S700_2466;Spain;EMEA
2;49;100;4935,28;Planes;S700_2466;USA;NA
9;26;100;2754,7;Planes;S700_2466;Australia;APAC
1;66;100;7713,42;Planes;S700_2466;France;EMEA
14;74;83,84;6204,16;Planes;S700_2466;Spain;EMEA
8;22;86,76;1908,72;Planes;S700_2466;France;EMEA
10;170;88,75;15087,5;Planes;S700_2466;USA;NA
11;44;100;4914,36;Planes;S700_2466;Italy;EMEA
3;31;65,77;2038,87;Ships;S700_2610;Denmark;EMEA
12;38;65,77;2499,26;Ships;S700_2610;Austria;EMEA
3;45;85,29;3838,05;Ships;S700_2610;UK;EMEA
16;31;85,29;2643,99;Ships;S700_2610;USA;NA
1;36;64,33;2315,88;Ships;S700_2610;USA;NA
10;46;70,11;3225,06;Ships;S700_2610;Sweden;EMEA
1;32;76,62;2451,84;Ships;S700_2610;Spain;EMEA
1;39;57,82;2254,98;Ships;S700_2610;USA;NA
7;50;78,79;3939,5;Ships;S700_2610;Spain;EMEA
1;46;74,45;3424,7;Ships;S700_2610;France;EMEA
13;36;80,95;2914,2;Ships;S700_2610;USA;NA
1;29;82,4;2389,6;Ships;S700_2610;USA;NA
4;32;75,89;2428,48;Ships;S700_2610;USA;NA
2;44;68,67;3021,48;Ships;S700_2610;Canada;NA
5;42;62,16;2610,72;Ships;S700_2610;Belgium;EMEA
7;47;65,77;3091,19;Ships;S700_2610;Canada;NA
2;44;58,55;2576,2;Ships;S700_2610;USA;NA
1;43;75,17;3232,31;Ships;S700_2610;UK;EMEA
18;48;74,45;3573,6;Ships;S700_2610;UK;EMEA
1;21;96,31;2022,51;Ships;S700_2610;Denmark;EMEA
9;50;74,35;3717,5;Ships;S700_2610;Japan;Japan
12;29;75,35;2185,15;Ships;S700_2610;Spain;EMEA
16;41;70,33;2883,53;Ships;S700_2610;Finland;EMEA
10;74;100;10035,14;Ships;S700_2610;Spain;EMEA
4;22;66,5;1463;Ships;S700_2610;France;EMEA
4;62;75,89;4705,18;Ships;S700_2610;USA;NA
6;42;100;4460,82;Classic Cars;S700_2824;Norway;EMEA
10;42;100;4758,18;Classic Cars;S700_2824;France;EMEA
6;45;100;4597,2;Classic Cars;S700_2824;Spain;EMEA
6;36;100;4114,8;Classic Cars;S700_2824;USA;NA
3;20;100;2104;Classic Cars;S700_2824;Singapore;Japan
4;39;81,93;3195,27;Classic Cars;S700_2824;Austria;EMEA
11;42;85,98;3611,16;Classic Cars;S700_2824;UK;EMEA
3;23;86,99;2000,77;Classic Cars;S700_2824;USA;NA
6;26;89,01;2314,26;Classic Cars;S700_2824;France;EMEA
1;33;100;3871,89;Classic Cars;S700_2824;Canada;NA
6;31;88;2728;Classic Cars;S700_2824;Singapore;APAC
11;50;100;5614;Classic Cars;S700_2824;USA;NA
4;44;100;4628,8;Classic Cars;S700_2824;USA;NA
1;45;80,92;3641,4;Classic Cars;S700_2824;Japan;Japan
4;46;88;4048;Classic Cars;S700_2824;Australia;APAC
11;27;85,98;2321,46;Classic Cars;S700_2824;USA;NA
6;28;100;3256,96;Classic Cars;S700_2824;Sweden;EMEA
1;40;100;4208;Classic Cars;S700_2824;France;EMEA
9;30;99,13;2973,9;Classic Cars;S700_2824;Canada;NA
5;34;100;4248,3;Classic Cars;S700_2824;USA;NA
2;46;100;9558,8;Classic Cars;S700_2824;France;EMEA
7;32;82,83;2650,56;Classic Cars;S700_2824;Spain;EMEA
3;27;100;3761,37;Classic Cars;S700_2824;Spain;EMEA
3;34;100;4301,34;Classic Cars;S700_2824;USA;NA
9;34;54,84;1864,56;Classic Cars;S700_2824;USA;NA
4;68;100;7153,6;Classic Cars;S700_2824;Canada;NA
1;46;80,92;3722,32;Classic Cars;S700_2824;Spain;EMEA
1;32;100;3986,56;Planes;S700_2834;Italy;EMEA
7;24;100;3417,12;Planes;S700_2834;Australia;APAC
2;27;99,67;2691,09;Planes;S700_2834;Spain;EMEA
13;20;100;2752,6;Planes;S700_2834;USA;NA
8;36;100;4527,72;Planes;S700_2834;USA;NA
8;29;100;3957,05;Planes;S700_2834;Norway;EMEA
6;25;100;2818;Planes;S700_2834;Japan;Japan
8;29;100;3199,86;Planes;S700_2834;Australia;APAC
2;25;96,11;2402,75;Planes;S700_2834;Canada;NA
3;44;100;6055,72;Planes;S700_2834;USA;NA
9;47;100;5465,16;Planes;S700_2834;USA;NA
8;48;100;6378,72;Planes;S700_2834;France;EMEA
13;45;100;5392,8;Planes;S700_2834;USA;NA
3;35;100;3986,5;Planes;S700_2834;Ireland;EMEA
6;31;100;4009,23;Planes;S700_2834;USA;NA
8;50;100;7119;Planes;S700_2834;USA;NA
11;33;100;4072,2;Planes;S700_2834;Italy;EMEA
6;29;100;4094,51;Planes;S700_2834;Spain;EMEA
4;48;68,8;3302,4;Planes;S700_2834;USA;NA
5;44;72,42;3186,48;Planes;S700_2834;Australia;APAC
10;50;66,73;3336,5;Planes;S700_2834;France;EMEA
3;100;100;14309;Planes;S700_2834;USA;NA
9;23;100;2810,83;Planes;S700_2834;France;EMEA
2;42;96,11;4036,62;Planes;S700_2834;USA;NA
3;82;100;11285,66;Planes;S700_2834;Italy;EMEA
8;44;74,4;3273,6;Planes;S700_3167;Italy;EMEA
14;43;76;3268;Planes;S700_3167;Australia;APAC
3;28;96;2688;Planes;S700_3167;USA;NA
1;43;86,4;3715,2;Planes;S700_3167;Finland;EMEA
15;48;96;4608;Planes;S700_3167;USA;NA
3;38;82,4;3131,2;Planes;S700_3167;USA;NA
13;31;86,4;2678,4;Planes;S700_3167;Japan;Japan
15;26;67,2;1747,2;Planes;S700_3167;Australia;APAC
9;32;92;2944;Planes;S700_3167;Canada;NA
10;44;67,2;2956,8;Planes;S700_3167;USA;NA
5;27;76;2052;Planes;S700_3167;Spain;EMEA
15;43;73,6;3164,8;Planes;S700_3167;France;EMEA
7;25;69,6;1740;Planes;S700_3167;Norway;EMEA
3;22;80,8;1777,6;Planes;S700_3167;Germany;EMEA
13;21;87,2;1831,2;Planes;S700_3167;USA;NA
5;48;75,2;3609,6;Planes;S700_3167;UK;EMEA
13;33;64;2112;Planes;S700_3167;Italy;EMEA
5;34;100;3644,12;Planes;S700_3167;Austria;EMEA
6;43;81,95;3523,85;Planes;S700_3167;USA;NA
10;44;100;5001,92;Planes;S700_3167;Australia;APAC
11;88;100;10417,44;Planes;S700_3167;France;EMEA
17;64;94,34;6037,76;Planes;S700_3167;Spain;EMEA
10;29;65,6;1902,4;Planes;S700_3167;France;EMEA
9;154;92;14168;Planes;S700_3167;USA;NA
10;78;67,2;5241,6;Planes;S700_3167;Italy;EMEA
6;39;81,14;3164,46;Ships;S700_3505;Denmark;EMEA
1;36;100;4219,2;Ships;S700_3505;Spain;EMEA
6;42;91,15;3828,3;Ships;S700_3505;UK;EMEA
3;21;100;2334,99;Ships;S700_3505;USA;NA
2;50;88,15;4407,5;Ships;S700_3505;Spain;EMEA
13;24;100;2812,8;Ships;S700_3505;Sweden;EMEA
4;44;92,16;4055,04;Ships;S700_3505;Spain;EMEA
4;37;100;3891,66;Ships;S700_3505;USA;NA
10;27;92,16;2488,32;Ships;S700_3505;Spain;EMEA
4;37;100;4447,4;Ships;S700_3505;France;EMEA
16;38;100;4187,22;Ships;S700_3505;USA;NA
1;48;96,16;4615,68;Ships;S700_3505;UK;EMEA
7;30;100;3245,4;Ships;S700_3505;USA;NA
5;25;88,15;2203,75;Ships;S700_3505;Canada;NA
8;40;86,15;3446;Ships;S700_3505;Belgium;EMEA
10;22;88,15;1939,3;Ships;S700_3505;Canada;NA
5;34;100;3473,78;Ships;S700_3505;USA;NA
4;32;90,15;2884,8;Ships;S700_3505;UK;EMEA
3;31;86,15;2670,65;Ships;S700_3505;France;EMEA
2;43;80;3440;Ships;S700_3505;Denmark;EMEA
1;31;89,38;2770,78;Ships;S700_3505;USA;NA
13;31;77,34;2397,54;Ships;S700_3505;Spain;EMEA
2;34;96,34;3275,56;Ships;S700_3505;Finland;EMEA
2;90;92,08;8287,2;Ships;S700_3505;Spain;EMEA
3;48;100;5192,64;Ships;S700_3505;France;EMEA
7;56;100;6058,08;Ships;S700_3505;USA;NA
7;22;100;2556,18;Ships;S700_3962;Denmark;EMEA
1;45;83,42;3753,9;Ships;S700_3962;Singapore;Japan
7;30;85,41;2562,3;Ships;S700_3962;UK;EMEA
4;38;85,41;3245,58;Ships;S700_3962;USA;NA
3;20;100;2204,6;Ships;S700_3962;Spain;EMEA
14;28;100;3003;Ships;S700_3962;Sweden;EMEA
5;24;100;2526,48;Ships;S700_3962;Spain;EMEA
5;22;79,45;1747,9;Ships;S700_3962;USA;NA
11;35;93,35;3267,25;Ships;S700_3962;Spain;EMEA
5;33;85,41;2818,53;Ships;S700_3962;France;EMEA
17;31;95,34;2955,54;Ships;S700_3962;USA;NA
2;35;82,43;2885,05;Ships;S700_3962;UK;EMEA
8;35;90,37;3162,95;Ships;S700_3962;USA;NA
6;50;81,43;4071,5;Ships;S700_3962;Canada;NA
9;26;100;2969,46;Ships;S700_3962;Belgium;EMEA
11;38;89,38;3396,44;Ships;S700_3962;Canada;NA
1;45;100;4692,6;Ships;S700_3962;USA;NA
5;30;100;3515,7;Ships;S700_3962;UK;EMEA
4;37;91,37;3380,69;Ships;S700_3962;France;EMEA
3;37;86,61;3204,57;Ships;S700_3962;Denmark;EMEA
7;36;71,89;2588,04;Ships;S700_3962;USA;NA
16;25;100;2854,75;Ships;S700_3962;Spain;EMEA
8;37;100;4025,6;Ships;S700_3962;Finland;EMEA
3;60;95,48;5728,8;Ships;S700_3962;Spain;EMEA
2;36;100;3789,72;Ships;S700_3962;France;EMEA
8;54;90,37;4879,98;Ships;S700_3962;USA;NA
10;48;61,44;2949,12;Planes;S700_4002;Italy;EMEA
1;26;59,22;1539,72;Planes;S700_4002;Austria;EMEA
2;26;85,13;2213,38;Planes;S700_4002;USA;NA
5;34;85,87;2919,58;Planes;S700_4002;USA;NA
3;44;85,87;3778,28;Planes;S700_4002;Finland;EMEA
17;39;82,91;3233,49;Planes;S700_4002;USA;NA
2;45;76,25;3431,25;Planes;S700_4002;France;EMEA
2;40;63,67;2546,8;Planes;S700_4002;Philippines;Japan
15;42;70,33;2953,86;Planes;S700_4002;Japan;Japan
2;43;74,03;3183,29;Planes;S700_4002;USA;NA
11;34;72,55;2466,7;Planes;S700_4002;Canada;NA
12;38;62,19;2363,22;Planes;S700_4002;USA;NA
7;35;71,07;2487,45;Planes;S700_4002;Spain;EMEA
17;31;72,55;2249,05;Planes;S700_4002;France;EMEA
9;32;64,41;2061,12;Planes;S700_4002;Norway;EMEA
5;47;86,62;4071,14;Planes;S700_4002;Germany;EMEA
15;39;68,11;2656,29;Planes;S700_4002;USA;NA
7;44;62,19;2736,36;Planes;S700_4002;UK;EMEA
12;39;85,87;3348,93;Planes;S700_4002;Italy;EMEA
8;50;57,86;2893;Planes;S700_4002;Japan;Japan
1;22;75,51;1661,22;Planes;S700_4002;USA;NA
11;35;100;4277,35;Planes;S700_4002;Australia;APAC
17;45;55,62;2502,9;Planes;S700_4002;Finland;EMEA
15;88;86,4;7603,2;Planes;S700_4002;Spain;EMEA
12;36;87,36;3144,96;Planes;S700_4002;France;EMEA
11;56;72,55;4062,8;Planes;S700_4002;USA;NA
12;86;62,19;5348,34;Planes;S700_4002;Italy;EMEA
15;48;52,64;2526,72;Planes;S72_1253;Italy;EMEA
6;28;48,17;1348,76;Planes;S72_1253;Austria;EMEA
7;21;41,71;875,91;Planes;S72_1253;USA;NA
10;37;50,65;1874,05;Planes;S72_1253;USA;NA
8;34;49,16;1671,44;Planes;S72_1253;Finland;EMEA
4;40;41,71;1668,4;Planes;S72_1253;Sweden;EMEA
7;45;51,15;2301,75;Planes;S72_1253;France;EMEA
4;28;52,14;1459,92;Planes;S72_1253;UK;EMEA
1;29;41,71;1209,59;Planes;S72_1253;Spain;EMEA
3;48;44,69;2145,12;Planes;S72_1253;USA;NA
7;31;45,69;1416,39;Planes;S72_1253;USA;NA
3;32;57,61;1843,52;Planes;S72_1253;USA;NA
12;21;57,11;1199,31;Planes;S72_1253;Spain;EMEA
4;32;58,6;1875,2;Planes;S72_1253;USA;NA
1;43;57,61;2477,23;Planes;S72_1253;Canada;NA
10;21;45,19;948,99;Planes;S72_1253;Germany;EMEA
4;34;53,63;1823,42;Planes;S72_1253;USA;NA
12;34;43,7;1485,8;Planes;S72_1253;UK;EMEA
8;44;86,13;3789,72;Planes;S72_1253;USA;NA
6;27;76,31;2060,37;Planes;S72_1253;Japan;Japan
4;49;52,64;2579,36;Planes;S72_1253;USA;NA
12;23;95,2;2189,6;Planes;S72_1253;Australia;APAC
9;25;64,97;1624,25;Planes;S72_1253;Finland;EMEA
16;100;87,15;8715;Planes;S72_1253;Spain;EMEA
1;34;40,22;1367,48;Planes;S72_1253;France;EMEA
4;40;56,12;2244,8;Planes;S72_1253;USA;NA
3;84;57,61;4839,24;Planes;S72_1253;Australia;APAC
8;25;56,78;1419,5;Ships;S72_3212;Denmark;EMEA
2;50;43,68;2184;Ships;S72_3212;Singapore;Japan
8;32;64,97;2079,04;Ships;S72_3212;UK;EMEA
5;39;44,23;1724,97;Ships;S72_3212;USA;NA
4;50;60,06;3003;Ships;S72_3212;Spain;EMEA
15;38;48,59;1846,42;Ships;S72_3212;Sweden;EMEA
6;40;50,23;2009,2;Ships;S72_3212;Spain;EMEA
6;28;64,43;1804,04;Ships;S72_3212;USA;NA
12;42;50,23;2109,66;Ships;S72_3212;Spain;EMEA
6;42;63,88;2682,96;Ships;S72_3212;France;EMEA
18;36;63,34;2280,24;Ships;S72_3212;USA;NA
3;24;49,69;1192,56;Ships;S72_3212;UK;EMEA
9;23;65,52;1506,96;Ships;S72_3212;USA;NA
7;29;50,78;1472,62;Ships;S72_3212;Canada;NA
10;37;45,86;1696,82;Ships;S72_3212;Belgium;EMEA
12;33;51,32;1693,56;Ships;S72_3212;Canada;NA
1;32;60,06;1921,92;Ships;S72_3212;Italy;EMEA
6;35;59,51;2082,85;Ships;S72_3212;UK;EMEA
5;40;55,69;2227,6;Ships;S72_3212;France;EMEA
4;37;86,74;3209,38;Ships;S72_3212;Denmark;EMEA
5;42;97,16;4080,72;Ships;S72_3212;USA;NA
15;20;100;2244,4;Ships;S72_3212;Spain;EMEA
1;29;100;3978,51;Ships;S72_3212;Finland;EMEA
4;86;100;10835,14;Ships;S72_3212;Spain;EMEA
1;34;62,24;2116,16;Ships;S72_3212;France;EMEA
9;94;65,52;6158,88;Ships;S72_3212;USA;NA
